id,admin_level,admin_name,area_id,common_id,,dimension_id,dimension_name,F/M,Unit,year,value,colnames
298,country,Vietnam,250,4,Labor Force,8,Labour force Index,male,number,2016,0.82637,LFI_M
299,country,Thailand,228,4,Labor Force,8,Labour force Index,male,number,2016,0.76693,LFI_M
300,country,Myanmar,154,4,Labor Force,8,Labour force Index,male,number,2016,0.79325,LFI_M
301,country,Laos,123,4,Labor Force,8,Labour force Index,male,number,2016,0.802,LFI_M
302,country,Cambodia,40,4,Labor Force,8,Labour force Index,male,number,2016,0.88704,LFI_M
303,country,Myanmar,154,2,Reproductive health,3,Reproductive health index,female,number,2016,0.03719872,RHI_F
304,country,Laos,123,2,Reproductive health,3,Reproductive health index,female,number,2016,0.02757428,RHI_F
305,country,Thailand,228,2,Reproductive health,3,Reproductive health index,female,number,2016,0.07359583,RHI_F
306,country,Vietnam,250,2,Reproductive health,3,Reproductive health index,female,number,2016,0.08083908,RHI_F
307,country,Cambodia,40,2,Reproductive health,3,Reproductive health index,female,number,2016,0.03479823,RHI_F
308,country,Laos,123,2,Reproductive health,4,Reproductive health index,male,number,2016,1,RHI_M
309,country,Myanmar,154,2,Reproductive health,4,Reproductive health index,male,number,2016,1,RHI_M
310,country,Thailand,228,2,Reproductive health,4,Reproductive health index,male,number,2016,1,RHI_M
311,country,Vietnam,250,2,Reproductive health,4,Reproductive health index,male,number,2016,1,RHI_M
312,country,Cambodia,40,2,Reproductive health,4,Reproductive health index,male,number,2016,1,RHI_M
313,country,Vietnam,250,1,Empowerment,1,Empowerment index,female,number,2017,0.42071357,EI_F
314,country,Cambodia,40,1,Empowerment,1,Empowerment index,female,number,2017,0.1669276,EI_F
315,country,Laos,123,1,Empowerment,1,Empowerment index,female,number,2017,0.30424856,EI_F
316,country,Myanmar,154,1,Empowerment,1,Empowerment index,female,number,2017,0.17159292,EI_F
317,country,Thailand,228,1,Empowerment,1,Empowerment index,female,number,2017,0.14358273,EI_F
318,country,Vietnam,250,1,Empowerment,2,Empowerment index,male,number,2017,0.75454701,EI_M
319,country,Cambodia,40,1,Empowerment,2,Empowerment index,male,number,2017,0.4786197,EI_M
320,country,Laos,123,1,Empowerment,2,Empowerment index,male,number,2017,0.57213043,EI_M
321,country,Thailand,228,1,Empowerment,2,Empowerment index,male,number,2017,0.67609378,EI_M
322,country,Myanmar,154,1,Empowerment,2,Empowerment index,male,number,2017,0.44778641,EI_M
323,country,Vietnam,250,4,Labor Force,7,Labour force Index,female,number,2017,0.72958,LFI_F
324,country,Thailand,228,4,Labor Force,7,Labour force Index,female,number,2017,0.59209,LFI_F
325,country,Myanmar,154,4,Labor Force,7,Labour force Index,female,number,2017,0.48003,LFI_F
326,country,Laos,123,4,Labor Force,7,Labour force Index,female,number,2017,0.76715,LFI_F
327,country,Cambodia,40,4,Labor Force,7,Labour force Index,female,number,2017,0.76413,LFI_F
328,country,Vietnam,250,4,Labor Force,8,Labour force Index,male,number,2017,0.82736,LFI_M
329,country,Thailand,228,4,Labor Force,8,Labour force Index,male,number,2017,0.75976,LFI_M
330,country,Myanmar,154,4,Labor Force,8,Labour force Index,male,number,2017,0.77907,LFI_M
331,country,Laos,123,4,Labor Force,8,Labour force Index,male,number,2017,0.80192,LFI_M
332,country,Cambodia,40,4,Labor Force,8,Labour force Index,male,number,2017,0.88716,LFI_M
333,country,Myanmar,154,2,Reproductive health,3,Reproductive health index,female,number,2017,0.03703196,RHI_F
334,country,Laos,123,2,Reproductive health,3,Reproductive health index,female,number,2017,0.02850226,RHI_F
335,country,Thailand,228,2,Reproductive health,3,Reproductive health index,female,number,2017,0.07485374,RHI_F
336,country,Vietnam,250,2,Reproductive health,3,Reproductive health index,female,number,2017,0.08332509,RHI_F
337,country,Cambodia,40,2,Reproductive health,3,Reproductive health index,female,number,2017,0.03553453,RHI_F
338,country,Laos,123,2,Reproductive health,4,Reproductive health index,male,number,2017,1,RHI_M
339,country,Myanmar,154,2,Reproductive health,4,Reproductive health index,male,number,2017,1,RHI_M
340,country,Thailand,228,2,Reproductive health,4,Reproductive health index,male,number,2017,1,RHI_M
341,country,Vietnam,250,2,Reproductive health,4,Reproductive health index,male,number,2017,1,RHI_M
342,country,Cambodia,40,2,Reproductive health,4,Reproductive health index,male,number,2017,1,RHI_M
343,country,Vietnam,250,1,Empowerment,1,Empowerment index,female,number,2018,0.42071357,EI_F
344,country,Cambodia,40,1,Empowerment,1,Empowerment index,female,number,2018,0.17038342,EI_F
345,country,Laos,123,1,Empowerment,1,Empowerment index,female,number,2018,0.31024904,EI_F
346,country,Myanmar,154,1,Empowerment,1,Empowerment index,female,number,2018,0.17159292,EI_F
347,country,Thailand,228,1,Empowerment,1,Empowerment index,female,number,2018,0.15158537,EI_F
348,country,Vietnam,250,1,Empowerment,2,Empowerment index,male,number,2018,0.75454701,EI_M
349,country,Cambodia,40,1,Empowerment,2,Empowerment index,male,number,2018,0.47634514,EI_M
350,country,Laos,123,1,Empowerment,2,Empowerment index,male,number,2018,0.57755239,EI_M
351,country,Thailand,228,1,Empowerment,2,Empowerment index,male,number,2018,0.67819981,EI_M
352,country,Myanmar,154,1,Empowerment,2,Empowerment index,male,number,2018,0.44778641,EI_M
353,country,Vietnam,250,4,Labor Force,7,Labour force Index,female,number,2018,0.72772,LFI_F
354,country,Thailand,228,4,Labor Force,7,Labour force Index,female,number,2018,0.59456,LFI_F
355,country,Myanmar,154,4,Labor Force,7,Labour force Index,female,number,2018,0.47704,LFI_F
356,country,Laos,123,4,Labor Force,7,Labour force Index,female,number,2018,0.76682,LFI_F
357,country,Cambodia,40,4,Labor Force,7,Labour force Index,female,number,2018,0.76276,LFI_F
358,country,Vietnam,250,4,Labor Force,8,Labour force Index,male,number,2018,0.82488,LFI_M
359,country,Thailand,228,4,Labor Force,8,Labour force Index,male,number,2018,0.7634,LFI_M
360,country,Myanmar,154,4,Labor Force,8,Labour force Index,male,number,2018,0.7759,LFI_M
361,country,Laos,123,4,Labor Force,8,Labour force Index,male,number,2018,0.80175,LFI_M
362,country,Cambodia,40,4,Labor Force,8,Labour force Index,male,number,2018,0.88694,LFI_M
363,country,Vietnam,250,1,Empowerment,1,Empowerment index,female,number,2019,0.42134505,EI_F
364,country,Cambodia,40,1,Empowerment,1,Empowerment index,female,number,2019,0.17038342,EI_F
365,country,Laos,123,1,Empowerment,1,Empowerment index,female,number,2019,0.31099317,EI_F
366,country,Myanmar,154,1,Empowerment,1,Empowerment index,female,number,2019,0.18233604,EI_F
367,country,Thailand,228,1,Empowerment,1,Empowerment index,female,number,2019,0.24788598,EI_F
368,country,Vietnam,250,1,Empowerment,2,Empowerment index,male,number,2019,0.75684517,EI_M
369,country,Cambodia,40,1,Empowerment,2,Empowerment index,male,number,2019,0.47736962,EI_M
370,country,Laos,123,1,Empowerment,2,Empowerment index,male,number,2019,0.57893751,EI_M
371,country,Thailand,228,1,Empowerment,2,Empowerment index,male,number,2019,0.64574556,EI_M
372,country,Myanmar,154,1,Empowerment,2,Empowerment index,male,number,2019,0.4556735,EI_M
373,country,Vietnam,250,4,Labor Force,7,Labour force Index,female,number,2019,0.72708,LFI_F
374,country,Thailand,228,4,Labor Force,7,Labour force Index,female,number,2019,0.592,LFI_F
375,country,Myanmar,154,4,Labor Force,7,Labour force Index,female,number,2019,0.47497,LFI_F
376,country,Laos,123,4,Labor Force,7,Labour force Index,female,number,2019,0.76744,LFI_F
377,country,Cambodia,40,4,Labor Force,7,Labour force Index,female,number,2019,0.76305,LFI_F
378,country,Vietnam,250,4,Labor Force,8,Labour force Index,male,number,2019,0.82363,LFI_M
379,country,Thailand,228,4,Labor Force,8,Labour force Index,male,number,2019,0.7608,LFI_M
380,country,Myanmar,154,4,Labor Force,8,Labour force Index,male,number,2019,0.77361,LFI_M
381,country,Laos,123,4,Labor Force,8,Labour force Index,male,number,2019,0.80213,LFI_M
382,country,Cambodia,40,4,Labor Force,8,Labour force Index,male,number,2019,0.88871,LFI_M
383,province,Amnat Charoen,59,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
384,province,Amnat Charoen,59,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
385,province,An Giang,142,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
386,province,An Giang,142,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
387,province,An Giang,142,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
388,province,An Giang,142,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
389,province,Ang Thong,60,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
390,province,Ang Thong,60,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
391,province,Attapeu,26,4,Labor Force,8,Labour force Index,male,number,2000,0.8314,LFI_M
392,province,Attapeu,26,4,Labor Force,7,Labour force Index,female,number,2000,0.8321,LFI_F
393,province,Attapeu,26,1,Empowerment,2,Empowerment index,male,number,2000,0.81848002,EI_M
394,province,Attapeu,26,1,Empowerment,1,Empowerment index,female,number,2000,0.40308602,EI_F
395,province,Ayeyarwaddy,44,4,Labor Force,8,Labour force Index,male,number,2000,0.8977,LFI_M
396,province,Ayeyarwaddy,44,4,Labor Force,7,Labour force Index,female,number,2000,0.6342,LFI_F
397,province,Ayeyarwaddy,44,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
398,province,Ayeyarwaddy,44,2,Reproductive health,3,Reproductive health index,female,number,2000,0.02839023,RHI_F
399,province,Ayutthaya,104,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
400,province,Ayutthaya,104,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
401,province,Ba Ria-Vung Tau,143,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
402,province,Ba Ria-Vung Tau,143,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
403,province,Ba Ria-Vung Tau,143,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
404,province,Ba Ria-Vung Tau,143,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
405,province,Bac Giang,149,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
406,province,Bac Giang,149,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
407,province,Bac Giang,149,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
408,province,Bac Giang,149,2,Reproductive health,3,Reproductive health index,female,number,2000,0.2586303,RHI_F
409,province,Bac Kan,150,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
410,province,Bac Kan,150,2,Reproductive health,3,Reproductive health index,female,number,2000,0.2586303,RHI_F
411,province,Bac Kan,150,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
412,province,Bac Kan,150,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
413,province,Bac Lieu,148,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
414,province,Bac Lieu,148,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
415,province,Bac Lieu,148,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
416,province,Bac Lieu,148,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
417,province,Bac Ninh,151,2,Reproductive health,3,Reproductive health index,female,number,2000,0.26444294,RHI_F
418,province,Bac Ninh,151,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
419,province,Bac Ninh,151,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
420,province,Bac Ninh,151,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
421,province,Bago,45,4,Labor Force,7,Labour force Index,female,number,2000,0.6342,LFI_F
422,province,Bago,45,4,Labor Force,8,Labour force Index,male,number,2000,0.8977,LFI_M
423,province,Bago,45,2,Reproductive health,3,Reproductive health index,female,number,2000,0.02839023,RHI_F
424,province,Bago,45,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
425,province,Bangkok,61,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
426,province,Bangkok,61,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
427,province,Banteay Meanchey,1,2,Reproductive health,3,Reproductive health index,female,number,2000,0.01459147,RHI_F
428,province,Banteay Meanchey,1,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
429,province,Banteay Meanchey,1,3,Violence,5,Violence Index,female,number,2000,0.0729927,VI_F
430,province,Banteay Meanchey,1,3,Violence,6,Violence Index,male,number,2000,1,VI_M
431,province,Banteay Meanchey,1,1,Empowerment,2,Empowerment index,male,number,2000,0.90679471,EI_M
432,province,Banteay Meanchey,1,4,Labor Force,7,Labour force Index,female,number,2000,0.8188,LFI_F
433,province,Banteay Meanchey,1,4,Labor Force,8,Labour force Index,male,number,2000,0.8543,LFI_M
434,province,Battambang,2,1,Empowerment,2,Empowerment index,male,number,2000,0.90679471,EI_M
435,province,Battambang,2,4,Labor Force,7,Labour force Index,female,number,2000,0.8188,LFI_F
436,province,Battambang,2,4,Labor Force,8,Labour force Index,male,number,2000,0.8543,LFI_M
437,province,Ben Tre,152,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
438,province,Ben Tre,152,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
439,province,Ben Tre,152,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
440,province,Ben Tre,152,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
441,province,Binh Dinh,144,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
442,province,Binh Dinh,144,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
443,province,Binh Duong,145,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
444,province,Binh Duong,145,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
445,province,Binh Duong,145,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
446,province,Binh Duong,145,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
447,province,Binh Phuoc,146,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
448,province,Binh Phuoc,146,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
449,province,Binh Phuoc,146,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
450,province,Binh Phuoc,146,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
451,province,Binh Thuan,147,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
452,province,Binh Thuan,147,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
453,province,Bokeo,27,1,Empowerment,1,Empowerment index,female,number,2000,0.40308602,EI_F
454,province,Bokeo,27,4,Labor Force,8,Labour force Index,male,number,2000,0.8314,LFI_M
455,province,Bokeo,27,4,Labor Force,7,Labour force Index,female,number,2000,0.8321,LFI_F
456,province,Bokeo,27,1,Empowerment,2,Empowerment index,male,number,2000,0.81848002,EI_M
457,province,Bolikhamxay,28,4,Labor Force,8,Labour force Index,male,number,2000,0.8314,LFI_M
458,province,Bolikhamxay,28,1,Empowerment,2,Empowerment index,male,number,2000,0.81848002,EI_M
459,province,Bolikhamxay,28,1,Empowerment,1,Empowerment index,female,number,2000,0.40308602,EI_F
460,province,Bolikhamxay,28,4,Labor Force,7,Labour force Index,female,number,2000,0.8321,LFI_F
461,province,Bueng Kan,62,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
462,province,Bueng Kan,62,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
463,province,Buriram,63,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
464,province,Buriram,63,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
465,province,Ca Mau,153,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
466,province,Ca Mau,153,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
467,province,Ca Mau,153,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
