admin_level,area_id,common_id,common_name,indicator_id,id,indicator_name,F/M,Unit,year,value
province,148,2,Reproductive health,2,299,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,148,2,Reproductive health,2,300,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,148,2,Reproductive health,2,301,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,148,2,Reproductive health,2,302,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,148,2,Reproductive health,2,303,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,151,2,Reproductive health,2,304,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,151,2,Reproductive health,2,305,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,151,2,Reproductive health,2,306,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,151,2,Reproductive health,2,307,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,151,2,Reproductive health,2,308,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,45,2,Reproductive health,2,309,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,37.483
province,45,2,Reproductive health,2,310,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,29.2992
province,45,2,Reproductive health,2,311,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,35.5044
province,45,2,Reproductive health,2,312,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,31.8078
province,45,2,Reproductive health,2,313,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.9042
province,1,2,Reproductive health,2,314,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,49.6326
province,1,2,Reproductive health,2,315,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,48.8526
province,1,2,Reproductive health,2,316,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,47.704
province,1,2,Reproductive health,2,317,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,51.2638
province,1,2,Reproductive health,2,318,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,48.0808
province,2,2,Reproductive health,2,319,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,51.2638
province,2,2,Reproductive health,2,320,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,48.8526
province,2,2,Reproductive health,2,321,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,48.0808
province,2,2,Reproductive health,2,322,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,49.6326
province,2,2,Reproductive health,2,323,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,47.704
province,152,2,Reproductive health,2,324,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,152,2,Reproductive health,2,325,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,152,2,Reproductive health,2,326,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,152,2,Reproductive health,2,327,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,152,2,Reproductive health,2,328,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,144,2,Reproductive health,2,329,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,144,2,Reproductive health,2,330,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,144,2,Reproductive health,2,331,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,144,2,Reproductive health,2,332,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,144,2,Reproductive health,2,333,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,145,2,Reproductive health,2,334,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,145,2,Reproductive health,2,335,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,145,2,Reproductive health,2,336,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,145,2,Reproductive health,2,337,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,145,2,Reproductive health,2,338,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,146,2,Reproductive health,2,339,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,146,2,Reproductive health,2,340,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,146,2,Reproductive health,2,341,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,146,2,Reproductive health,2,342,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,146,2,Reproductive health,2,343,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,147,2,Reproductive health,2,344,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,147,2,Reproductive health,2,345,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,147,2,Reproductive health,2,346,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,147,2,Reproductive health,2,347,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,147,2,Reproductive health,2,348,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,27,2,Reproductive health,2,349,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,66.7636
province,27,2,Reproductive health,2,350,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,64.468
province,27,2,Reproductive health,2,351,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,70.2898
province,27,2,Reproductive health,2,352,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,79.81
province,27,2,Reproductive health,2,353,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,75.1752
province,28,2,Reproductive health,2,354,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,64.468
province,28,2,Reproductive health,2,355,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,66.7636
province,28,2,Reproductive health,2,356,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,70.2898
province,28,2,Reproductive health,2,357,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,79.81
province,28,2,Reproductive health,2,358,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,75.1752
province,62,2,Reproductive health,2,359,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,47.9138
province,62,2,Reproductive health,2,360,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,42.2272
province,62,2,Reproductive health,2,361,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,42.674
province,62,2,Reproductive health,2,362,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,44.4696
province,62,2,Reproductive health,2,363,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,48.901
province,63,2,Reproductive health,2,364,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,42.674
province,63,2,Reproductive health,2,365,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,48.901
province,63,2,Reproductive health,2,366,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,42.2272
province,63,2,Reproductive health,2,367,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,44.4696
province,63,2,Reproductive health,2,368,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,47.9138
province,153,2,Reproductive health,2,369,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,153,2,Reproductive health,2,370,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,153,2,Reproductive health,2,371,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,153,2,Reproductive health,2,372,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,153,2,Reproductive health,2,373,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,155,2,Reproductive health,2,374,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,155,2,Reproductive health,2,375,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,155,2,Reproductive health,2,376,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,155,2,Reproductive health,2,377,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,155,2,Reproductive health,2,378,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,154,2,Reproductive health,2,379,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,34.0082
province,154,2,Reproductive health,2,380,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,28.2778
province,154,2,Reproductive health,2,381,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,29.6416
province,154,2,Reproductive health,2,382,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,27.3746
province,154,2,Reproductive health,2,383,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,33.955
province,64,2,Reproductive health,2,384,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2000,42.674
province,64,2,Reproductive health,2,385,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2005,42.2272
province,64,2,Reproductive health,2,386,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2019,44.4696
province,64,2,Reproductive health,2,387,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2015,48.901
province,64,2,Reproductive health,2,388,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,47.9138
province,65,2,Reproductive health,2,389,"Adolescent fertility rate (births per 1,000 women ages 15-19)",female,number,2010,47.9138
